osmid,x,y,nearest_pharmacy_m,accessibility_band
9484946035,10.8704406,48.3491068,1509.6611491543372,> 1500 m
9486072898,10.8625887,48.4078466,2394.287757682396,> 1500 m
9502279011,10.8359323,48.3426499,3818.9943761624218,> 1500 m
9502279012,10.835986,48.3426314,3814.524054777397,> 1500 m
9502288860,10.8333676,48.3402662,3488.1859269915662,> 1500 m
9502288864,10.8354291,48.3401116,3637.927463358226,> 1500 m
9502394969,10.8251251,48.333313,3470.132877831172,> 1500 m
9502394970,10.8253045,48.3336177,3437.390524667553,> 1500 m
9502394974,10.8256671,48.3338105,3401.604832815077,> 1500 m
9502394978,10.8222536,48.3242833,4249.814396282427,> 1500 m
9507017857,10.813047,48.3131161,3866.653571554247,> 1500 m
9569228600,10.9384626,48.283988,4168.304393098036,> 1500 m
9569228601,10.9409856,48.2839562,4355.023648312701,> 1500 m
9569228603,10.9302202,48.2824007,3726.903545629,> 1500 m
9569228605,10.9309561,48.2827929,3812.7939821907257,> 1500 m
9569228606,10.9248299,48.282152,3327.0409574923533,> 1500 m
9576352411,10.7967373,48.3355924,5633.1268844414335,> 1500 m
9576352415,10.7966698,48.3358161,5607.757060569307,> 1500 m
9659212386,10.9369892,48.3125466,2810.0298976139616,> 1500 m
9659212387,10.9370933,48.312703,2829.048553720426,> 1500 m
9659215827,10.9108097,48.2872938,1743.9542692018645,> 1500 m
9732057751,10.7678542,48.3086999,7392.186627903624,> 1500 m
9790975424,10.8403207,48.3279224,2696.325111839169,> 1500 m
9790975425,10.8403914,48.3278695,2692.1501331124327,> 1500 m
9865289580,10.9414219,48.2965757,3464.97217646586,> 1500 m
9909927336,10.9354742,48.3337003,2188.874077173892,> 1500 m
9909927341,10.9347636,48.3337228,2136.2302986905424,> 1500 m
9909927342,10.9347343,48.3332687,2188.495238595808,> 1500 m
9909927343,10.934784,48.3333021,2183.2711673163794,> 1500 m
9909939798,10.9243462,48.3121927,1697.5496513150886,> 1500 m
9909939803,10.9239879,48.3110494,1568.9810617365038,> 1500 m
9909974907,10.9301363,48.3313062,2499.6290925379403,> 1500 m
9931836049,10.9267423,48.4223529,3922.77423232626,> 1500 m
9931836097,10.9196211,48.4225618,3869.4812070011694,> 1500 m
9932043103,10.8373702,48.3850572,1720.7454252141383,> 1500 m
9932043105,10.8369868,48.385463,1537.772317275314,> 1500 m
9958544955,10.9231656,48.3258072,2066.094230784497,> 1500 m
9981388361,10.891106,48.4247258,3841.562701696952,> 1500 m
9981396149,10.9245478,48.4133217,2284.133671101125,> 1500 m
9985665308,10.8904297,48.4081402,2728.603841661233,> 1500 m
9985665311,10.8904214,48.4084259,2761.393303972701,> 1500 m
9985738817,10.8943757,48.4124765,2473.03266871072,> 1500 m
9985738819,10.8911659,48.4122764,2766.960036023043,> 1500 m
9985738830,10.8943891,48.4119206,2522.1738402827523,> 1500 m
9985738868,10.8900566,48.4121995,2858.975229174336,> 1500 m
9985738871,10.8911434,48.4123373,2773.9324696591857,> 1500 m
9985738872,10.8916914,48.4130811,2690.8883839080468,> 1500 m
9985738878,10.8911938,48.4122758,2764.8997259039797,> 1500 m
9985738890,10.8905379,48.4131842,2805.6260771028487,> 1500 m
9986588101,10.8969154,48.3872416,1670.2802961879067,> 1500 m
9986588107,10.8960186,48.388451,1891.30788781394,> 1500 m
9986627918,10.8976607,48.3885974,1791.2256402978512,> 1500 m
9986627921,10.8974635,48.3884898,1772.1168528774317,> 1500 m
9986627924,10.8981067,48.3885529,1825.7184728947925,> 1500 m
9986627929,10.8983675,48.3884028,1852.791359705621,> 1500 m
9986627934,10.8985291,48.3881281,1887.60098929167,> 1500 m
9986627936,10.8987906,48.3879005,1919.754410594965,> 1500 m
9986627938,10.8987819,48.3877758,1933.7239730369104,> 1500 m
9986627942,10.8989375,48.3876837,1950.606307437499,> 1500 m
9986627943,10.8986811,48.3880231,1903.9043159765824,> 1500 m
9986627950,10.8985734,48.3883133,1871.2336607743125,> 1500 m
9986627953,10.8984721,48.3884509,1862.373875951444,> 1500 m
9986627958,10.89856,48.388479,1869.818218846191,> 1500 m
9986627964,10.8985224,48.3884716,1866.922392757318,> 1500 m
9986627972,10.8982629,48.3888383,1843.5305116351408,> 1500 m
9986627974,10.8980416,48.3887498,1824.1695146611185,> 1500 m
9986627977,10.8976896,48.3891162,1853.8146066473164,> 1500 m
9986627985,10.8976477,48.3885887,1789.862793709687,> 1500 m
9986627995,10.8970519,48.3900219,1966.753861796143,> 1500 m
9986627996,10.8987026,48.3881009,1897.0160930618856,> 1500 m
9986627998,10.8987967,48.3881445,1906.4954645465564,> 1500 m
9986628011,10.8981053,48.3886237,1833.6742657582531,> 1500 m
9986661876,10.8985026,48.3879289,1921.2313332077747,> 1500 m
9986661882,10.8988714,48.3878875,1925.8935286511835,> 1500 m
9986661883,10.8989237,48.3879022,1930.0871819874076,> 1500 m
9986661884,10.8987868,48.3878853,1921.467710540172,> 1500 m
9986661886,10.89862,48.3878577,1934.2178286323665,> 1500 m
9986661887,10.8986338,48.3881989,1884.307533170496,> 1500 m
9986661888,10.8987239,48.3882509,1893.1705464468853,> 1500 m
9986661892,10.8985056,48.3883299,1865.8182721869343,> 1500 m
9986661894,10.8989854,48.3875803,1962.9902567409376,> 1500 m
9986661902,10.8993287,48.387379,2020.346620932712,> 1500 m
9986661905,10.8990592,48.3876782,1960.6913078368773,> 1500 m
9986661907,10.8990753,48.3876279,1971.8180202715848,> 1500 m
9986661908,10.8987725,48.3879208,1917.13112913756,> 1500 m
9986661910,10.8988835,48.3879494,1926.317537473346,> 1500 m
9986661914,10.898404,48.388071,1899.1250284651785,> 1500 m
9993465969,10.9458812,48.316884,3588.086601751725,> 1500 m
10003550776,10.9275048,48.322881,2318.3953014137437,> 1500 m
10003550777,10.9274735,48.3227118,2296.814519604433,> 1500 m
10003550789,10.9275283,48.3227018,2292.6129380941024,> 1500 m
10032213421,10.8343064,48.3852798,1753.1256232264243,> 1500 m
10039220033,10.9535675,48.3438592,1591.7997511515207,> 1500 m
10044631742,10.91583,48.3467211,2081.008148328532,> 1500 m
10044631748,10.9161502,48.3468912,1888.6026029623265,> 1500 m
10069575505,10.8991342,48.3933574,1512.361592690718,> 1500 m
10069575509,10.8985128,48.3932218,1569.0265801361677,> 1500 m
10097917082,10.9311777,48.3954482,1614.2378094395422,> 1500 m
10128455169,10.9295333,48.2694423,4655.715386793599,> 1500 m
10148207436,10.9288885,48.3957566,1516.318629452676,> 1500 m
10148207590,10.9288308,48.3958665,1506.8127265723558,> 1500 m
10150929047,10.929322,48.3954318,1543.258140269057,> 1500 m
10150929048,10.9293785,48.3954428,1538.9110099011566,> 1500 m
10150929049,10.928763,48.3948616,1573.3341131606592,> 1500 m
10150929050,10.9287163,48.3949177,1580.461653094181,> 1500 m
10150929183,10.9306868,48.3954886,1608.8012797128608,> 1500 m
10152475316,10.9294289,48.3964713,1517.3306619473165,> 1500 m
10152481218,10.9308669,48.3957066,1570.733423025213,> 1500 m
10152481227,10.9310505,48.3954208,1605.8247113776276,> 1500 m
10154120019,10.9296315,48.3945038,1667.1843957372826,> 1500 m
10156711748,10.9293051,48.3948882,1616.712286323433,> 1500 m
10156711749,10.9283223,48.3944886,1599.056159196379,> 1500 m
10156711758,10.9285032,48.3947664,1551.4252312635313,> 1500 m
10156711759,10.9286486,48.3946213,1570.8047625286829,> 1500 m
10162647770,10.933357,48.3042885,2199.025465698733,> 1500 m
10162647790,10.9330944,48.3036556,2272.212476075647,> 1500 m
10162647803,10.9340152,48.3030716,2367.700496712052,> 1500 m
10162750145,10.9250944,48.2818049,3379.020877908813,> 1500 m
10163857159,10.9331283,48.39519,1814.6989838075103,> 1500 m
10163857161,10.9329498,48.3951502,1828.601281653624,> 1500 m
10163857162,10.9330563,48.3953386,1797.3413342251783,> 1500 m
10163857163,10.9328711,48.3952979,1811.7446568710327,> 1500 m
10167186599,10.9274742,48.3946559,1507.8141091418647,> 1500 m
10180342192,10.9207222,48.413532,2012.4157673138743,> 1500 m
10183626990,10.9385829,48.2827229,4309.259457291418,> 1500 m
10183626999,10.9392392,48.2822608,4381.231135300787,> 1500 m
10184843165,10.8607744,48.3475754,1535.5481017709078,> 1500 m
10184976658,10.7931374,48.2988929,7390.356948929325,> 1500 m
10184976665,10.8067855,48.2973643,7198.50796861586,> 1500 m
10206775079,10.9268332,48.366462,1521.6160620909598,> 1500 m
10206775107,10.926478,48.3663309,1544.691059766743,> 1500 m
10206775108,10.9264967,48.3662987,1548.5287995575295,> 1500 m
10224146251,10.8371773,48.3853044,1512.928555781777,> 1500 m
10224146278,10.8367766,48.3852772,1542.673088212198,> 1500 m
10231705342,10.8357898,48.3850661,1694.1678488105872,> 1500 m
10314039892,10.9097792,48.4332316,4238.79333122248,> 1500 m
10314039894,10.912842,48.4338179,4473.973462101027,> 1500 m
10611940157,10.8764626,48.3285142,1720.4602358302927,> 1500 m
10611940158,10.8765637,48.3284227,1726.4650803131983,> 1500 m
10611940159,10.8766508,48.328463,1718.620053245657,> 1500 m
10648169302,10.9048188,48.2844942,2106.89559451066,> 1500 m
10670265662,10.9217191,48.2721389,3878.943883892237,> 1500 m
10670265664,10.9217554,48.2723288,3855.6906058068535,> 1500 m
10670732580,10.9154551,48.2756135,3115.6298168596086,> 1500 m
10670781895,10.9144873,48.2808318,2753.46901491051,> 1500 m
10671337888,10.9128168,48.3130928,1738.0869701164077,> 1500 m
10676698082,10.8359028,48.2937405,3579.065933117905,> 1500 m
10676698090,10.8349704,48.2942015,3665.71648585872,> 1500 m
10676716745,10.8406848,48.3045868,2502.962757906292,> 1500 m
10681451553,10.836276,48.2940617,3604.147823943661,> 1500 m
10681451587,10.8367619,48.2935013,3551.234102430639,> 1500 m
10681451593,10.8361115,48.2938265,3574.5088608344727,> 1500 m
10681451596,10.8369187,48.2945719,3678.223398527024,> 1500 m
10681451616,10.8372446,48.2931586,3435.081962148624,> 1500 m
10691283521,10.8400249,48.2977305,3370.769417736677,> 1500 m
10712629320,10.8861333,48.3258837,2640.893598463683,> 1500 m
10712629322,10.8815153,48.3263737,2148.9297308949645,> 1500 m
10720897788,10.8327747,48.3865291,2036.0010652471324,> 1500 m
10720922910,10.8338358,48.3865388,1853.607581263852,> 1500 m
10720922911,10.833932,48.3865457,1846.4623931270476,> 1500 m
10720922912,10.8342987,48.3865675,1819.2752089166468,> 1500 m
10720922915,10.8335657,48.3852513,1827.1899601608325,> 1500 m
10720922916,10.8337711,48.3852631,1827.8469713904065,> 1500 m
10720922917,10.833664,48.3852567,1819.9060352176527,> 1500 m
10720922918,10.8335747,48.3851868,1820.218918170052,> 1500 m
10720922919,10.8337817,48.3852017,1820.9590754770784,> 1500 m
10720922920,10.8326138,48.3860019,2022.109701916592,> 1500 m
10721750039,10.8686124,48.4042787,2083.212833397869,> 1500 m
10721750043,10.8692624,48.404394,2031.2522322184225,> 1500 m
10721750079,10.8689062,48.4044602,2064.7785082532914,> 1500 m
10721750084,10.8695645,48.4049559,2039.5021851310185,> 1500 m
10721750085,10.8696968,48.4049733,2044.27936768193,> 1500 m
10721750086,10.8694708,48.4049436,2046.5528722824768,> 1500 m
10721750087,10.8695808,48.4040271,1975.5978276106416,> 1500 m
10751586260,10.8767405,48.3315561,1508.7034833420992,> 1500 m
10751586263,10.8765996,48.3317133,1534.455112503233,> 1500 m
10751586275,10.8771945,48.3314488,1587.6241803316357,> 1500 m
10751586277,10.8773349,48.3312898,1561.6905482122602,> 1500 m
10751586284,10.8782518,48.331318,1582.58451333916,> 1500 m
10751586337,10.8761436,48.3314621,1510.5226165524605,> 1500 m
10751586368,10.8758899,48.3313799,1518.174174367953,> 1500 m
10751586381,10.875957,48.3313496,1524.576469082067,> 1500 m
10751823438,10.8757141,48.3314659,1501.5742689440274,> 1500 m
10751823439,10.8758146,48.3314132,1513.478203130229,> 1500 m
10751823440,10.8760354,48.3313146,1531.6048629960355,> 1500 m
10751823441,10.8761078,48.3312888,1537.1992070728056,> 1500 m
10751823442,10.8762027,48.3312453,1545.989349371334,> 1500 m
10751823443,10.8762617,48.331219,1551.4754203751354,> 1500 m
10751823444,10.8763559,48.3311773,1560.6331472017166,> 1500 m
10753732356,10.8795817,48.3326571,1523.68712299196,> 1500 m
10778032275,10.9239768,48.2708912,4112.6392990616605,> 1500 m
10795151191,10.9389625,48.399272,2296.904017727836,> 1500 m
10795151192,10.9391243,48.3993103,2309.585605531919,> 1500 m
10795151193,10.939682,48.3994591,2353.958693073152,> 1500 m
10833720475,10.9154881,48.3506252,1610.3338250402946,> 1500 m
10833720476,10.9156454,48.3509051,1634.5294778394764,> 1500 m
10833720477,10.9159031,48.3507806,1575.4977607758915,> 1500 m
10833720489,10.9157801,48.3505523,1574.3747732090353,> 1500 m
10833720491,10.9160403,48.3506183,1553.6730511354858,> 1500 m
10833774105,10.9159766,48.350719,1565.8688785415998,> 1500 m
10833774107,10.9161067,48.3507215,1579.712047789929,> 1500 m
10833774112,10.9160806,48.350758,1575.1172701783755,> 1500 m
10833774144,10.9158948,48.3503872,1568.5238711224847,> 1500 m
10876061525,10.9318549,48.3138553,2357.566224839758,> 1500 m
10876061549,10.921621,48.3158778,1758.8004088959522,> 1500 m
10876061564,10.9256588,48.3171574,1786.3550399978035,> 1500 m
10876061578,10.9268905,48.3204775,2082.0602480100097,> 1500 m
10883619696,10.8910895,48.307921,1758.8158837160408,> 1500 m
10883957190,10.8977687,48.3946975,1590.5123624702078,> 1500 m
10904649806,10.8535504,48.4059797,1524.3732851225884,> 1500 m
10916552025,10.9342363,48.3194162,2738.921169666622,> 1500 m
10916552030,10.9336561,48.3181013,2586.5415697529447,> 1500 m
10916552041,10.9326894,48.3158511,2326.2883583095618,> 1500 m
10916552043,10.9327072,48.3158831,2330.082253250467,> 1500 m
10916552044,10.9271648,48.3204197,2103.336156015516,> 1500 m
10916552080,10.9336339,48.3180494,2580.5416158022654,> 1500 m
10928250260,10.8467569,48.3435991,2248.085325889281,> 1500 m
10928887224,10.8473103,48.343557,2265.6135810219325,> 1500 m
10929357584,10.8477145,48.342558,2137.9651122030514,> 1500 m
10929766903,10.8487214,48.3418913,1954.6095352692755,> 1500 m
10929766904,10.8487215,48.3420038,1967.1189861959583,> 1500 m
10929766906,10.8487215,48.3419526,1961.4257979085544,> 1500 m
10929767042,10.8496985,48.3413417,1896.4516041072088,> 1500 m
10942353147,10.8472541,48.3103001,1617.8164323179308,> 1500 m
10942353148,10.8472877,48.3105433,1644.97300284816,> 1500 m
10981113030,10.7997419,48.3380971,5395.704840463472,> 1500 m
10981113032,10.7998941,48.3355445,5443.120388381455,> 1500 m
11005430883,10.8079983,48.3051079,4840.534868043588,> 1500 m
11005430885,10.8056205,48.3054495,4987.043234520852,> 1500 m
11049774247,10.8357405,48.3860854,1799.8490271590065,> 1500 m
11049774248,10.8356387,48.3859573,1699.5224867811787,> 1500 m
11055415946,10.8335052,48.3831286,1685.8139078041906,> 1500 m
11055415948,10.8344713,48.3829277,1609.3415620370731,> 1500 m
11055415949,10.8344317,48.3832024,1597.9245185728407,> 1500 m
11055415978,10.8358851,48.3826886,1618.3294702885162,> 1500 m
11055415984,10.8368857,48.3812759,1550.132794350551,> 1500 m
11074964766,10.8359095,48.3854761,1632.5066812845837,> 1500 m
11074964767,10.8359657,48.385479,1628.344004504864,> 1500 m
11074964768,10.8361362,48.3863076,1669.3649103742391,> 1500 m
11074964769,10.8363473,48.3863235,1651.8920467301084,> 1500 m
11133981195,10.9109379,48.2703689,3690.092144526777,> 1500 m
11133981198,10.9116647,48.2711675,3575.280869768146,> 1500 m
11143064442,10.9304337,48.3075719,2014.1813920986344,> 1500 m
11143064443,10.9298129,48.3076515,1984.643937647834,> 1500 m
11143064444,10.9303046,48.3072412,1976.1897668269528,> 1500 m
11143064445,10.9298393,48.3072873,1943.8421495000528,> 1500 m
11143064446,10.930155,48.306858,1932.166703696885,> 1500 m
11143064447,10.9297399,48.3069085,1900.9564410649052,> 1500 m
11205603926,10.911336,48.3516953,1551.8437532413143,> 1500 m
11205603944,10.9114806,48.3517267,1560.8931104160483,> 1500 m
11210253067,10.929285,48.401033,1739.0307790991544,> 1500 m
11210253082,10.9364535,48.4038916,2463.27337134615,> 1500 m
11210253124,10.9319925,48.4008509,1861.437315268249,> 1500 m
11210253125,10.9320369,48.4007597,1860.294879301581,> 1500 m
11210270166,10.9327785,48.4017555,2010.1155376802656,> 1500 m
11212621442,10.8991889,48.4033495,1559.938569953228,> 1500 m
11212621444,10.8980077,48.403231,1651.767025017674,> 1500 m
11212621445,10.8992103,48.4032921,1563.7815167204035,> 1500 m
11220666342,10.8907145,48.4071955,2653.1695729253915,> 1500 m
11220666343,10.8906582,48.4068864,2652.0474677737125,> 1500 m
11220666389,10.890402,48.40675,2584.9029579172907,> 1500 m
11220666392,10.8909203,48.406654,2628.2243933925947,> 1500 m
11220872220,10.8942495,48.4085175,2598.361846424167,> 1500 m
11221084508,10.8962488,48.4048081,1967.1709719350688,> 1500 m
11221084511,10.8962817,48.405055,1972.1503765582092,> 1500 m
11221097367,10.8972065,48.4089439,2445.786346736765,> 1500 m
11221097368,10.8973738,48.40893,2458.2315052414424,> 1500 m
11221097369,10.8981326,48.4088746,2515.105910299121,> 1500 m
11221097370,10.8982845,48.408864,2526.229866864649,> 1500 m
11221097371,10.8982996,48.4083837,2503.146675410881,> 1500 m
11221097372,10.8988965,48.408318,2510.5907477994,> 1500 m
11221097373,10.8988052,48.4078215,2454.972522331342,> 1500 m
11222515573,10.8928902,48.4061773,2356.6030000726787,> 1500 m
11222756345,10.8938573,48.4071744,2434.627428135567,> 1500 m
11222756357,10.8937941,48.4067996,2388.990960739808,> 1500 m
11222949922,10.8972391,48.4112677,2331.31856388823,> 1500 m
11222949925,10.896966,48.4097381,2502.5944918040277,> 1500 m
11222949927,10.8973431,48.4097065,2530.6068480622384,> 1500 m
11222949930,10.8975094,48.4096926,2542.978586425317,> 1500 m
11222949931,10.8982549,48.4096315,2595.5150972028387,> 1500 m
11222949932,10.8984054,48.4096175,2606.732254944033,> 1500 m
11222949936,10.8997738,48.4089146,2639.952221623809,> 1500 m
11222967638,10.8997229,48.4086087,2605.73078238624,> 1500 m
11222967640,10.8996608,48.4082555,2566.1900898006097,> 1500 m
11222967642,10.8996116,48.4079798,2535.3192498557178,> 1500 m
11222967709,10.8989335,48.4033194,1579.0871010677226,> 1500 m
11224544204,10.8909918,48.4062143,2530.324375443875,> 1500 m
11224552223,10.8914675,48.4036079,2303.6711300015404,> 1500 m
11224552227,10.8918991,48.4036172,2336.101600474783,> 1500 m
11224938353,10.8955916,48.397733,1553.4682595017223,> 1500 m
11224938354,10.89553,48.3977138,1593.3475311394632,> 1500 m
11224938360,10.8961012,48.3983841,1545.2630912954585,> 1500 m
11224938361,10.8960402,48.3983443,1551.577126594157,> 1500 m
11225240195,10.8975547,48.3961771,1522.45974955894,> 1500 m
11225250610,10.8990368,48.3926567,1688.4985904113587,> 1500 m
11225250639,10.8994979,48.3922102,1679.0432548302083,> 1500 m
11248741814,10.9536091,48.3436095,1620.5002451121748,> 1500 m
11297370517,10.9559099,48.338562,1674.0198810603526,> 1500 m
11323209265,10.8795133,48.4040684,1548.5983730661833,> 1500 m
11365098984,10.8950626,48.4150541,2684.173119754864,> 1500 m
11371675161,10.9276644,48.3899801,1624.8162092654438,> 1500 m
11371675162,10.9274045,48.3899334,1604.9350767915723,> 1500 m
11380507524,10.9161554,48.3510892,1514.6217488920156,> 1500 m
11380507526,10.9154272,48.3512199,1585.4823530425508,> 1500 m
11380507534,10.9142995,48.3508314,1612.3280025033662,> 1500 m
11382527907,10.8838907,48.4037931,1671.4687267592344,> 1500 m
11386412068,10.9124882,48.3516398,1576.2541349184282,> 1500 m
11386412072,10.9124725,48.3515566,1577.3655536560084,> 1500 m
11461257335,10.9350129,48.367769,1675.1581826538145,> 1500 m
11461257340,10.9354761,48.3675209,1708.9781437190793,> 1500 m
11461257341,10.9351059,48.3677893,1681.015779934966,> 1500 m
11461257350,10.935362,48.367642,1693.0910850498808,> 1500 m
